0.000000000000000000e+00 9.018317264338380213e+00 0.000000000000000000e+00
1.000000000000000021e-02 9.014240523265717897e+00 0.000000000000000000e+00
2.000000000000000042e-02 8.991226115834852095e+00 0.000000000000000000e+00
2.999999999999999889e-02 9.014171838018826932e+00 0.000000000000000000e+00
4.000000000000000083e-02 9.047199843075205195e+00 0.000000000000000000e+00
5.000000000000000278e-02 9.040226662293171955e+00 0.000000000000000000e+00
5.999999999999999778e-02 9.026814138360034434e+00 0.000000000000000000e+00
7.000000000000000666e-02 9.057918670166897002e+00 0.000000000000000000e+00
8.000000000000000167e-02 9.040368553651109806e+00 0.000000000000000000e+00
8.999999999999999667e-02 8.995701660436152380e+00 0.000000000000000000e+00
1.000000000000000056e-01 8.982253643154937350e+00 0.000000000000000000e+00
1.100000000000000006e-01 8.969099834340767075e+00 0.000000000000000000e+00
1.199999999999999956e-01 9.014766042517477374e+00 0.000000000000000000e+00
1.300000000000000044e-01 8.968695661698705024e+00 0.000000000000000000e+00
1.400000000000000133e-01 8.931715250164483422e+00 0.000000000000000000e+00
1.499999999999999944e-01 8.898965975875981371e+00 0.000000000000000000e+00
1.600000000000000033e-01 8.885494329163574179e+00 0.000000000000000000e+00
1.700000000000000122e-01 8.922790038131198642e+00 0.000000000000000000e+00
1.799999999999999933e-01 8.927616347517243867e+00 0.000000000000000000e+00
1.900000000000000022e-01 8.907647753172044602e+00 0.000000000000000000e+00
2.000000000000000111e-01 8.912585999404893045e+00 0.000000000000000000e+00
2.099999999999999922e-01 8.919007530208073575e+00 0.000000000000000000e+00
2.200000000000000011e-01 8.959910295626189125e+00 0.000000000000000000e+00
2.300000000000000100e-01 8.951164023717435470e+00 0.000000000000000000e+00
2.399999999999999911e-01 8.936307755502269856e+00 0.000000000000000000e+00
2.500000000000000000e-01 8.927088194435690127e+00 0.000000000000000000e+00
2.600000000000000089e-01 8.865601039657487803e+00 0.000000000000000000e+00
2.700000000000000178e-01 8.881837500109943662e+00 0.000000000000000000e+00
2.800000000000000266e-01 8.900688653585380194e+00 0.000000000000000000e+00
2.899999999999999800e-01 8.906388039263699596e+00 0.000000000000000000e+00
2.999999999999999889e-01 8.877381613978613473e+00 0.000000000000000000e+00
3.099999999999999978e-01 8.898384672296973719e+00 0.000000000000000000e+00
3.200000000000000067e-01 8.932756006963296969e+00 0.000000000000000000e+00
3.300000000000000155e-01 8.973728498379905716e+00 0.000000000000000000e+00
3.400000000000000244e-01 8.931773957018817711e+00 0.000000000000000000e+00
3.500000000000000333e-01 8.925844369858898730e+00 0.000000000000000000e+00
3.599999999999999867e-01 8.921278841920598168e+00 0.000000000000000000e+00
3.699999999999999956e-01 8.891684956479480206e+00 0.000000000000000000e+00
3.800000000000000044e-01 8.866015113926309255e+00 0.000000000000000000e+00
3.900000000000000133e-01 8.853967159656233932e+00 0.000000000000000000e+00
4.000000000000000222e-01 8.760724687993862503e+00 0.000000000000000000e+00
4.100000000000000311e-01 8.775010826633634409e+00 0.000000000000000000e+00
4.199999999999999845e-01 8.800744567800540707e+00 0.000000000000000000e+00
4.299999999999999933e-01 8.800186361358550258e+00 0.000000000000000000e+00
4.400000000000000022e-01 8.766281462073665764e+00 0.000000000000000000e+00
4.500000000000000111e-01 8.766754216148774148e+00 0.000000000000000000e+00
4.600000000000000200e-01 8.795740780943308579e+00 0.000000000000000000e+00
4.700000000000000289e-01 8.816257038906705645e+00 0.000000000000000000e+00
4.799999999999999822e-01 8.779359213762626624e+00 0.000000000000000000e+00
4.899999999999999911e-01 8.769959781077508509e+00 0.000000000000000000e+00
5.000000000000000000e-01 8.742458046653405646e+00 0.000000000000000000e+00
5.100000000000000089e-01 8.773125063542329016e+00 0.000000000000000000e+00
5.200000000000000178e-01 8.782529662176692398e+00 0.000000000000000000e+00
5.300000000000000266e-01 8.795161718302749065e+00 0.000000000000000000e+00
5.400000000000000355e-01 8.789987960262159561e+00 0.000000000000000000e+00
5.500000000000000444e-01 8.768249821831012980e+00 0.000000000000000000e+00
5.600000000000000533e-01 8.793897772842996119e+00 0.000000000000000000e+00
5.700000000000000622e-01 8.779039479946785463e+00 0.000000000000000000e+00
5.799999999999999600e-01 8.814240458099680708e+00 0.000000000000000000e+00
5.899999999999999689e-01 8.867781692903736968e+00 0.000000000000000000e+00
5.999999999999999778e-01 8.892829513393641250e+00 0.000000000000000000e+00
6.099999999999999867e-01 8.947544605594359268e+00 0.000000000000000000e+00
6.199999999999999956e-01 8.954431392730565875e+00 0.000000000000000000e+00
6.300000000000000044e-01 8.902566151135637540e+00 0.000000000000000000e+00
6.400000000000000133e-01 8.920236590388476827e+00 0.000000000000000000e+00
6.500000000000000222e-01 8.945294344143903231e+00 0.000000000000000000e+00
6.600000000000000311e-01 8.965821076439992154e+00 0.000000000000000000e+00
6.700000000000000400e-01 8.925749049060623719e+00 0.000000000000000000e+00
6.800000000000000488e-01 8.910150665757893051e+00 0.000000000000000000e+00
6.900000000000000577e-01 8.933856112190674992e+00 0.000000000000000000e+00
7.000000000000000666e-01 8.936582935518833537e+00 0.000000000000000000e+00
7.099999999999999645e-01 8.993970103530955384e+00 0.000000000000000000e+00
7.199999999999999734e-01 8.941096380172357527e+00 0.000000000000000000e+00
7.299999999999999822e-01 8.939207480452566301e+00 0.000000000000000000e+00
7.399999999999999911e-01 8.923519383501552937e+00 0.000000000000000000e+00
7.500000000000000000e-01 8.899411183713356266e+00 0.000000000000000000e+00
7.600000000000000089e-01 9.002187280256965352e+00 0.000000000000000000e+00
7.700000000000000178e-01 8.933253479194787516e+00 0.000000000000000000e+00
7.800000000000000266e-01 8.924225720579599397e+00 0.000000000000000000e+00
7.900000000000000355e-01 9.034473566752252438e+00 0.000000000000000000e+00
8.000000000000000444e-01 9.017914161974458054e+00 0.000000000000000000e+00
8.100000000000000533e-01 9.065977593949991586e+00 0.000000000000000000e+00
8.200000000000000622e-01 9.057076545892043029e+00 0.000000000000000000e+00
8.300000000000000711e-01 9.071644397372942592e+00 0.000000000000000000e+00
8.399999999999999689e-01 9.073396937009865937e+00 0.000000000000000000e+00
8.499999999999999778e-01 9.032924506040604484e+00 0.000000000000000000e+00
8.599999999999999867e-01 9.042060655614125864e+00 0.000000000000000000e+00
8.699999999999999956e-01 9.011332838928186817e+00 0.000000000000000000e+00
8.800000000000000044e-01 8.958432104567645382e+00 0.000000000000000000e+00
8.900000000000000133e-01 8.986097722402526244e+00 0.000000000000000000e+00
9.000000000000000222e-01 9.015703894229776694e+00 0.000000000000000000e+00
9.100000000000000311e-01 8.992899145973062502e+00 0.000000000000000000e+00
9.200000000000000400e-01 8.931706659684756744e+00 0.000000000000000000e+00
9.300000000000000488e-01 8.986264304174888196e+00 0.000000000000000000e+00
9.400000000000000577e-01 8.943655841928775274e+00 0.000000000000000000e+00
9.500000000000000666e-01 8.995022545278317239e+00 0.000000000000000000e+00
9.599999999999999645e-01 9.006102706422307591e+00 0.000000000000000000e+00
9.699999999999999734e-01 8.991807090030983218e+00 0.000000000000000000e+00
9.799999999999999822e-01 9.010116376857643772e+00 0.000000000000000000e+00
9.899999999999999911e-01 8.961465755970737135e+00 0.000000000000000000e+00
1.000000000000000000e+00 8.959766464797436214e+00 0.000000000000000000e+00
1.010000000000000009e+00 9.026343364742739794e+00 0.000000000000000000e+00
1.020000000000000018e+00 9.013607693215920591e+00 0.000000000000000000e+00
1.030000000000000027e+00 9.091494200566026862e+00 0.000000000000000000e+00
1.040000000000000036e+00 9.098957527821013969e+00 0.000000000000000000e+00
1.050000000000000044e+00 9.116245686108886304e+00 0.000000000000000000e+00
1.060000000000000053e+00 9.131055641251775157e+00 0.000000000000000000e+00
1.070000000000000062e+00 9.161997472601688841e+00 0.000000000000000000e+00
1.080000000000000071e+00 9.154502933505673568e+00 0.000000000000000000e+00
1.090000000000000080e+00 9.145403979260027683e+00 0.000000000000000000e+00
1.100000000000000089e+00 9.085484226012502162e+00 0.000000000000000000e+00
1.110000000000000098e+00 9.116937138440292188e+00 0.000000000000000000e+00
1.120000000000000107e+00 9.072446314140314882e+00 0.000000000000000000e+00
1.130000000000000115e+00 9.109062715850059888e+00 0.000000000000000000e+00
1.140000000000000124e+00 9.079284995123787283e+00 0.000000000000000000e+00
1.150000000000000133e+00 9.074641563121801369e+00 0.000000000000000000e+00
1.159999999999999920e+00 9.064933176936120773e+00 0.000000000000000000e+00
1.169999999999999929e+00 9.083779672309947983e+00 0.000000000000000000e+00
1.179999999999999938e+00 9.094292926094674101e+00 0.000000000000000000e+00
1.189999999999999947e+00 9.083449124547973597e+00 0.000000000000000000e+00
1.199999999999999956e+00 9.073256327665996324e+00 0.000000000000000000e+00
1.209999999999999964e+00 9.054015315092325267e+00 0.000000000000000000e+00
1.219999999999999973e+00 9.026337538945522709e+00 0.000000000000000000e+00
1.229999999999999982e+00 8.994716805134380877e+00 0.000000000000000000e+00
