3
1598
 200.10005   -5.76148    0.00000
 200.60030   -5.73833    0.00000
 201.10055   -5.76043    0.00000
 201.60080   -5.47674    0.00000
 202.10105   -5.28916    0.00000
 202.60130   -5.17822    0.00000
 203.10155   -5.16502    0.00000
 203.60180   -5.32490    0.00000
 204.10205   -5.37044    0.00000
 204.60230   -5.29001    0.00000
 205.10255   -4.97439    0.00000
 205.60280   -5.02588    0.00000
 206.10305   -5.03118    0.00000
 206.60330   -5.04218    0.00000
 207.10355   -5.12047    0.00000
 207.60380   -5.25987    0.00000
 208.10405   -5.58954    0.00000
 208.60430   -5.37340    0.00000
 209.10455   -5.55945    0.00000
 209.60480   -5.44732    0.00000
 210.10505   -5.40680    0.00000
 210.60530   -5.24820    0.00000
 211.10555   -5.48962    0.00000
 211.60580   -5.70866    0.00000
 212.10605   -5.65411    0.00000
 212.60630   -5.66270    0.00000
 213.10655   -5.91987    0.00000
 213.60680   -5.77799    0.00000
 214.10705   -5.88465    0.00000
 214.60730   -5.80438    0.00000
 215.10755   -6.11702    0.00000
 215.60780   -6.10303    0.00000
 216.10805   -5.71892    0.00000
 216.60830   -5.92826    0.00000
 217.10855   -5.97986    0.00000
 217.60880   -5.77739    0.00000
 218.10905   -6.05531    0.00000
 218.60930   -5.99325    0.00000
 219.10955   -5.97420    0.00000
 219.60980   -5.84054    0.00000
 220.11006   -5.98304    0.00000
 220.61031   -5.75345    0.00000
 221.11056   -5.76812    0.00000
 221.61081   -5.79726    0.00000
 222.11106   -5.77933    0.00000
 222.61131   -5.60172    0.00000
 223.11156   -5.74980    0.00000
 223.61181   -5.76972    0.00000
 224.11206   -5.96283    0.00000
 224.61231   -5.84152    0.00000
 225.11256   -5.96518    0.00000
 225.61281   -6.00815    0.00000
 226.11306   -6.10706    0.00000
 226.61331   -6.20061    0.00000
 227.11356   -6.08147    0.00000
 227.61381   -6.03985    0.00000
 228.11406   -5.94470    0.00000
 228.61431   -6.15166    0.00000
 229.11456   -6.49229    0.00000
 229.61481   -6.70891    0.00000
 230.11506   -6.40821    0.00000
 230.61531   -6.47021    0.00000
 231.11556   -6.68056    0.00000
 231.61581   -6.49996    0.00000
 232.11606   -6.58564    0.00000
 232.61631   -6.57314    0.00000
 233.11656   -6.49834    0.00000
 233.61681   -6.28198    0.00000
 234.11706   -5.92149    0.00000
 234.61731   -5.70459    0.00000
 235.11756   -5.65967    0.00000
 235.61781   -5.41589    0.00000
 236.11806   -5.36860    0.00000
 236.61831   -5.35070    0.00000
 237.11856   -5.20121    0.00000
 237.61881   -5.25736    0.00000
 238.11906   -5.15289    0.00000
 238.61931   -5.26335    0.00000
 239.11956   -5.01097    0.00000
 239.61981   -4.96364    0.00000
 240.12006   -4.82265    0.00000
 240.62031   -4.77680    0.00000
 241.12056   -4.83023    0.00000
 241.62081   -4.56115    0.00000
 242.12106   -4.57766    0.00000
 242.62131   -5.01247    0.00000
 243.12156   -4.85610    0.00000
 243.62181   -5.11518    0.00000
 244.12206   -4.99325    0.00000
 244.62231   -4.91609    0.00000
 245.12256   -4.74039    0.00000
 245.62281   -4.69781    0.00000
 246.12306   -4.43625    0.00000
 246.62331   -4.28276    0.00000
 247.12356   -4.10129    0.00000
 247.62381   -3.94607    0.00000
 248.12406   -4.04317    0.00000
 248.62431   -4.31108    0.00000
 249.12456   -4.42854    0.00000
 249.62481   -4.07372    0.00000
 250.12506   -3.74932    0.00000
 250.62531   -3.86444    0.00000
 251.12556   -3.66537    0.00000
 251.62581   -3.76273    0.00000
 252.12606   -3.97171    0.00000
 252.62631   -3.92052    0.00000
 253.12656   -3.76143    0.00000
 253.62681   -3.16248    0.00000
 254.12706   -3.02987    0.00000
 254.62731   -2.90417    0.00000
 255.12756   -2.72591    0.00000
 255.62781   -2.58440    0.00000
 256.12806   -2.70989    0.00000
 256.62831   -2.74887    0.00000
 257.12856   -2.96345    0.00000
 257.62881   -3.00263    0.00000
 258.12906   -3.23918    0.00000
 258.62931   -2.97312    0.00000
 259.12956   -3.12371    0.00000
 259.62981   -3.25485    0.00000
 260.13007   -3.06011    0.00000
 260.63032   -2.86777    0.00000
 261.13057   -2.66689    0.00000
 261.63082   -2.62347    0.00000
 262.13107   -2.41588    0.00000
 262.63132   -2.49352    0.00000
 263.13157   -2.92548    0.00000
 263.63182   -2.81231    0.00000
 264.13207   -3.08401    0.00000
 264.63232   -2.92504    0.00000
 265.13257   -2.91145    0.00000
 265.63282   -2.84990    0.00000
 266.13307   -2.93629    0.00000
 266.63332   -3.21109    0.00000
 267.13357   -3.40937    0.00000
 267.63382   -3.18487    0.00000
 268.13407   -3.03206    0.00000
 268.63432   -3.18805    0.00000
 269.13457   -3.22884    0.00000
 269.63482   -3.12534    0.00000
 270.13507   -3.00225    0.00000
 270.63532   -2.81039    0.00000
 271.13557   -2.46071    0.00000
 271.63582   -2.59275    0.00000
 272.13607   -2.78483    0.00000
 272.63632   -2.48646    0.00000
 273.13657   -2.40124    0.00000
 273.63682   -2.10178    0.00000
 274.13707   -2.13778    0.00000
 274.63732   -1.98651    0.00000
 275.13757   -1.67755    0.00000
 275.63782   -1.73766    0.00000
 276.13807   -2.00380    0.00000
 276.63832   -1.91253    0.00000
 277.13857   -2.10879    0.00000
 277.63882   -1.96346    0.00000
 278.13907   -2.17844    0.00000
 278.63932   -2.17125    0.00000
 279.13957   -2.01600    0.00000
 279.63982   -2.26190    0.00000
 280.14007   -2.32498    0.00000
 280.64032   -2.42477    0.00000
 281.14057   -2.48753    0.00000
 281.64082   -2.62338    0.00000
 282.14107   -2.91761    0.00000
 282.64132   -3.07907    0.00000
 283.14157   -3.08475    0.00000
 283.64182   -3.58484    0.00000
 284.14207   -3.51426    0.00000
 284.64232   -3.95313    0.00000
 285.14257   -3.80753    0.00000
 285.64282   -3.65432    0.00000
 286.14307   -3.70840    0.00000
 286.64332   -3.23788    0.00000
 287.14357   -2.94895    0.00000
 287.64382   -2.71554    0.00000
 288.14407   -2.07620    0.00000
 288.64432   -1.64976    0.00000
 289.14457   -1.84648    0.00000
 289.64482   -1.50418    0.00000
 290.14507   -1.37259    0.00000
 290.64532   -1.28655    0.00000
 291.14557   -1.61089    0.00000
 291.64582   -1.46172    0.00000
 292.14607   -1.49009    0.00000
 292.64632   -1.66507    0.00000
 293.14657   -1.39633    0.00000
 293.64682   -1.53736    0.00000
 294.14707   -1.09960    0.00000
 294.64732   -1.10152    0.00000
 295.14757   -1.41384    0.00000
 295.64782   -1.44575    0.00000
 296.14807   -1.50040    0.00000
 296.64832   -1.49920    0.00000
 297.14857   -1.02971    0.00000
 297.64882   -0.92428    0.00000
 298.14907   -0.82661    0.00000
 298.64932   -0.85763    0.00000
 299.14957   -0.70597    0.00000
 299.64982   -0.61194    0.00000
 300.15008   -0.68770    0.00000
 300.65033   -0.68069    0.00000
 301.15058   -0.64300    0.00000
 301.65083   -0.34611    0.00000
 302.15108   -0.23184    0.00000
 302.65133   -0.31351    0.00000
 303.15158   -0.05235    0.00000
 303.65183   -0.50553    0.00000
 304.15208   -0.68376    0.00000
 304.65233   -0.53138    0.00000
 305.15258   -0.37242    0.00000
