7.894500000000000000e+03 1.214322697206353574e+01 5.636521111111111315e-01
7.894590000000000146e+03 1.098433758775554736e+01 5.636521111111111315e-01
7.897500000000000000e+03 1.066324331451453489e+01 5.636521111111111315e-01
7.902600000000000364e+03 1.007939024815570583e+01 5.636521111111111315e-01
7.907500000000000000e+03 9.765356681549462792e+00 5.636521111111111315e-01
7.910500000000000000e+03 8.474368506516537281e+00 5.636521111111111315e-01
7.911630000000000109e+03 1.019644678890668210e+01 5.636521111111111315e-01
7.911659999999999854e+03 1.116893922411900064e+01 5.636521111111111315e-01
7.916500000000000000e+03 1.324811394528511777e+01 5.636521111111111315e-01
7.920640000000000327e+03 1.122782207223469086e+01 5.636521111111111315e-01
7.923500000000000000e+03 1.024869364948332517e+01 5.636521111111111315e-01
7.923600000000000364e+03 9.950965247546532666e+00 5.636521111111111315e-01
7.928500000000000000e+03 9.894942108061799857e+00 5.636521111111111315e-01
7.928640000000000327e+03 8.625453068677201074e+00 5.636521111111111315e-01
7.931500000000000000e+03 9.721912323786728649e+00 5.636521111111111315e-01
7.931600000000000364e+03 8.031802672704010604e+00 5.636521111111111315e-01
7.934500000000000000e+03 1.072028440314173281e+01 5.636521111111111315e-01
7.934510000000000218e+03 1.079813956330641389e+01 5.636521111111111315e-01
7.939449999999999818e+03 1.122532386989785458e+01 5.636521111111111315e-01
7.939550000000000182e+03 9.992695650816960651e+00 5.636521111111111315e-01
7.939560000000000400e+03 1.147543834097546345e+01 5.636521111111111315e-01
7.944500000000000000e+03 1.051091773145556907e+01 5.636521111111111315e-01
7.944609999999999673e+03 1.085484007659518646e+01 5.636521111111111315e-01
7.957510000000000218e+03 8.276848433455164411e+00 5.636521111111111315e-01
7.964500000000000000e+03 1.032657922061526179e+01 5.636521111111111315e-01
7.975479999999999563e+03 9.006785335643925805e+00 5.636521111111111315e-01
7.982640000000000327e+03 1.031178500920472629e+01 5.636521111111111315e-01
7.984489999999999782e+03 1.103891322726637547e+01 5.636521111111111315e-01
7.995460000000000036e+03 8.499314582221400016e+00 5.636521111111111315e-01
8.011500000000000000e+03 9.533698970627405345e+00 5.636521111111111315e-01
8.014399999999999636e+03 1.135261007732901994e+01 5.636521111111111315e-01
8.025409999999999854e+03 9.591350786992739685e+00 5.636521111111111315e-01
8.030500000000000000e+03 9.923916000502842394e+00 5.636521111111111315e-01
8.036420000000000073e+03 1.143565167529011184e+01 5.636521111111111315e-01
8.039500000000000000e+03 1.078339730761461190e+01 5.636521111111111315e-01
8.047409999999999854e+03 1.181903319391359020e+01 5.636521111111111315e-01
