   0.00000    3.00765    0.03019
   8.00400    2.65139    0.02713
  16.00800    2.45484    0.02410
  24.01201    2.58837    0.02560
  32.01601    3.11979    0.03082
  40.02001    3.28829    0.03275
  48.02401    3.05283    0.03084
  56.02801    3.29786    0.03303
  64.03202    3.56030    0.03580
  72.03602    3.72004    0.03743
  80.04002    4.09635    0.04068
  88.04402    3.88115    0.03957
  96.04802    3.63997    0.03666
 104.05203    3.40382    0.03419
 112.05603    2.85701    0.02901
 120.06003    3.02801    0.03032
 128.06403    2.68195    0.02716
 136.06803    2.73116    0.02754
 144.07204    3.11214    0.03094
 152.07604    3.34824    0.03332
 160.08004    2.90111    0.02907
 168.08404    2.73218    0.02738
 176.08804    2.67915    0.02655
 360.18009    5.65663    0.05708
 368.18409    5.85272    0.06000
 376.18809    6.38641    0.06369
 384.19210    6.68171    0.06645
 392.19610    6.90754    0.06968
 400.20010    6.13593    0.06257
 408.20410    6.50068    0.06523
 416.20810    6.17928    0.06236
 424.21211    6.26063    0.06242
 432.21611    5.85181    0.05858
 440.22011    6.16378    0.06225
 448.22411    6.00808    0.06073
 456.22811    6.01397    0.05982
 464.23212    5.55150    0.05567
 472.23612    5.09931    0.05124
 480.24012    5.29393    0.05325
 488.24412    5.40797    0.05338
 496.24812    5.02431    0.05051
 504.25213    4.47057    0.04491
 512.25613    4.75391    0.04751
 520.26013    5.13545    0.05161
 528.26413    5.55685    0.05485
 536.26813    5.53927    0.05605
 720.36018    4.89386    0.04949
 728.36418    4.40683    0.04461
 736.36818    4.43786    0.04416
 744.37219    4.39133    0.04356
 752.37619    4.17197    0.04200
 760.38019    4.71098    0.04802
 768.38419    5.12283    0.05122
 776.38819    5.36572    0.05328
 784.39220    5.53032    0.05516
 792.39620    4.98653    0.05027
 800.40020    5.88860    0.05871
 808.40420    5.81109    0.05939
 816.40820    6.21399    0.06268
 824.41221    6.28691    0.06262
 832.41621    6.31119    0.06260
 840.42021    6.21427    0.06266
 848.42421    6.21382    0.06257
 856.42821    6.55977    0.06505
 864.43222    6.57842    0.06594
 872.43622    6.23621    0.06242
 880.44022    6.19402    0.06310
 888.44422    6.48179    0.06517
 896.44822    6.81147    0.06801
1080.54027    6.51452    0.06583
1088.54427    6.14230    0.06171
1096.54827    6.30665    0.06336
1104.55228    6.35552    0.06300
1112.55628    5.76364    0.05776
1120.56028    5.81315    0.05807
1128.56428    5.70507    0.05760
1136.56828    5.97068    0.05971
1144.57229    5.79971    0.05812
1152.57629    5.92142    0.05928
1160.58029    5.97231    0.05964
1168.58429    5.42731    0.05556
1176.58829    6.27756    0.06116
1184.59230    5.76379    0.05718
1192.59630    6.06417    0.06036
1200.60030    6.21688    0.06304
1208.60430    6.03326    0.05993
1216.60830    5.75429    0.05730
1224.61231    6.10137    0.06187
1232.61631    6.35030    0.06306
1240.62031    6.36725    0.06358
1248.62431    6.62071    0.06673
1256.62831    6.49264    0.06379
1440.72036    6.08127    0.06035
1448.72436    6.20466    0.06169
1456.72836    6.31996    0.06269
1464.73237    6.58751    0.06509
1472.73637    6.84819    0.06816
1480.74037    6.74286    0.06805
1488.74437    6.98567    0.06862
1496.74837    6.47293    0.06503
1504.75238    6.53529    0.06502
1512.75638    5.85776    0.05815
1520.76038    5.94330    0.05942
1528.76438    6.01585    0.05945
1536.76838    5.22487    0.05219
1544.77239    4.86025    0.04842
1552.77639    5.09774    0.05097
1560.78039    4.95054    0.04989
1568.78439    4.92749    0.04939
1576.78839    5.28930    0.05317
1584.79240    5.04524    0.04987
1592.79640    4.68972    0.04725
1600.80040    4.99606    0.05036
1608.80440    5.05788    0.05064
1616.80840    4.76667    0.04787
1800.90045    4.40859    0.04444
1808.90445    4.46320    0.04414
1816.90845    4.38109    0.04339
1824.91246    4.76392    0.04797
1832.91646    4.34081    0.04375
1840.92046    4.45241    0.04347
1848.92446    4.41192    0.04510
1856.92846    4.46817    0.04453
1864.93247    4.25308    0.04226
1872.93647    4.02545    0.04013
1880.94047    4.17928    0.04224
1888.94447    3.75630    0.03743
1896.94847    3.81591    0.03836
1904.95248    3.70450    0.03663
1912.95648    4.20032    0.04210
1920.96048    4.57415    0.04598
1928.96448    4.53258    0.04624
1936.96848    4.47336    0.04365
1944.97249    4.56294    0.04510
1952.97649    4.15552    0.04163
1960.98049    4.18453    0.04199
1968.98449    4.68023    0.04658
1976.98849    4.41737    0.04431
