2
138
   0.00000    6.79325    0.06846
   8.00400    6.35882    0.06364
  16.00800    5.91589    0.05907
  24.01201    5.91774    0.05945
  32.01601    5.77856    0.05733
  40.02001    5.70780    0.05804
  48.02401    6.34198    0.06342
  56.02801    6.14855    0.06099
  64.03202    5.38572    0.05388
  72.03602    5.30173    0.05349
  80.04002    5.44877    0.05457
  88.04402    4.88503    0.04887
  96.04802    5.93146    0.05861
 104.05203    6.06934    0.06116
 112.05603    6.52502    0.06421
 120.06003    5.86878    0.05788
 128.06403    6.84845    0.06825
 136.06803    7.71283    0.07699
 144.07204    7.07163    0.06990
 152.07604    7.56375    0.07578
 160.08004    8.89422    0.08858
 168.08404    9.74636    0.09678
 176.08804   10.22790    0.10015
 360.18009   11.93303    0.11877
 368.18409   10.52341    0.10424
 376.18809   10.17478    0.10171
 384.19210   10.33592    0.10441
 392.19610   10.56273    0.10617
 400.20010    9.34096    0.09306
 408.20410    9.28164    0.09362
 416.20810    9.50017    0.09487
 424.21211   10.78897    0.10906
 432.21611   10.57798    0.10645
 440.22011   11.29724    0.11422
 448.22411   11.88369    0.11735
 456.22811   11.41862    0.11566
 464.23212   10.55276    0.10438
 472.23612   10.62022    0.10512
 480.24012   10.13739    0.10088
 488.24412   10.41222    0.10411
 496.24812   11.85928    0.11831
 504.25213   11.79058    0.11815
 512.25613   11.08790    0.11207
 520.26013   11.40648    0.11273
 528.26413   10.84378    0.10759
 536.26813   10.17696    0.10238
 720.36018   12.67514    0.12614
 728.36418   12.65480    0.12640
 736.36818   12.89224    0.12757
 744.37219   11.91152    0.12156
 752.37619   12.39989    0.12581
 760.38019   12.46100    0.12585
 768.38419   12.74861    0.12611
 776.38819   12.71775    0.12798
 784.39220   13.21390    0.13132
 792.39620   13.03663    0.13320
 800.40020   14.02379    0.13962
 808.40420   14.03852    0.13829
 816.40820   13.43549    0.13599
 824.41221   14.53865    0.14287
 832.41621   13.92111    0.13819
 840.42021   12.47658    0.12689
 848.42421   10.87817    0.10978
 856.42821   10.76492    0.10769
 864.43222   10.54478    0.10515
 872.43622   11.28407    0.11545
 880.44022   11.03256    0.11131
 888.44422   11.02918    0.11082
 896.44822   11.01140    0.10962
1080.54027   11.18642    0.11186
1088.54427   11.68565    0.11820
1096.54827   12.68320    0.12563
1104.55228   11.91699    0.11831
1112.55628   12.22950    0.12231
1120.56028   11.49527    0.11530
1128.56428   12.60542    0.12388
1136.56828   12.63442    0.12548
1144.57229   13.67866    0.13592
1152.57629   13.07903    0.13258
1160.58029   12.69851    0.12773
1168.58429   12.61627    0.12490
1176.58829   13.18543    0.12976
1184.59230   14.49934    0.14254
1192.59630   13.68748    0.13775
1200.60030   13.19247    0.13206
1208.60430   12.77287    0.12665
1216.60830   11.43965    0.11650
1224.61231   11.51414    0.11638
1232.61631   11.44419    0.11272
1240.62031   10.94113    0.10926
1248.62431   10.88212    0.10946
1256.62831   11.07745    0.10907
1440.72036   10.34218    0.10141
1448.72436    9.82546    0.09817
1456.72836   10.01560    0.10091
1464.73237    9.80284    0.09845
1472.73637   10.27459    0.10356
1480.74037   10.49703    0.10568
1488.74437    8.99958    0.09138
1496.74837    9.97997    0.10005
1504.75238   10.08056    0.09943
1512.75638    9.77534    0.09910
1520.76038    9.48322    0.09433
1528.76438    8.91809    0.08993
1536.76838    9.07556    0.08872
1544.77239    9.02236    0.08967
