1
250
   0.00000    7.57556    0.07393
   8.00400    7.39278    0.07341
  16.00800    7.50424    0.07520
  24.01201    7.38132    0.07347
  32.01601    7.95169    0.07952
  40.02001    8.25355    0.08185
  48.02401    7.82852    0.08021
  56.02801    8.21165    0.08250
  64.03202    7.23570    0.07174
  72.03602    7.40886    0.07405
  80.04002    7.19930    0.07140
  88.04402    6.66130    0.06743
  96.04802    7.01568    0.07008
 104.05203    6.54019    0.06612
 112.05603    6.93605    0.06879
 120.06003    7.39886    0.07317
 128.06403    7.51833    0.07475
 136.06803    7.22581    0.07332
 144.07204    7.50699    0.07538
 152.07604    8.06165    0.08039
 160.08004    7.73971    0.07772
 168.08404    7.40536    0.07472
 176.08804    6.54320    0.06607
 184.09205    6.10566    0.06107
 192.09605    6.30451    0.06328
 200.10005    7.40711    0.07257
 208.10405    7.15011    0.07140
 216.10805    7.70566    0.07679
 224.11206    7.37476    0.07339
 232.11606    7.23398    0.07239
 240.12006    7.16699    0.07225
 248.12406    7.40109    0.07357
 256.12806    7.33124    0.07274
 264.13207    6.40934    0.06469
 272.13607    7.24192    0.07122
 280.14007    6.77014    0.06745
 288.14407    6.17566    0.06152
 296.14807    6.08682    0.05989
 304.15208    5.62592    0.05735
 312.15608    6.86131    0.06828
 320.16008    6.99829    0.06955
 328.16408    6.92377    0.06932
 336.16808    6.54929    0.06557
 344.17209    6.26972    0.06306
 352.17609    7.15780    0.07011
 360.18009    7.01082    0.07016
 368.18409    6.24364    0.06103
 376.18809    5.26342    0.05288
 384.19210    5.80544    0.05841
 392.19610    5.69991    0.05726
 400.20010    6.33596    0.06294
 408.20410    6.47161    0.06370
 416.20810    6.53780    0.06542
 424.21211    7.88638    0.07867
 432.21611    7.97802    0.08015
 440.22011    7.25935    0.07428
 448.22411    5.95113    0.06041
 456.22811    5.52706    0.05565
 464.23212    4.52674    0.04565
 472.23612    4.82408    0.04817
 480.24012    5.46554    0.05462
 488.24412    5.28862    0.05284
 496.24812    5.27278    0.05322
 504.25213    5.05699    0.05069
 512.25613    5.90459    0.05973
 520.26013    5.08258    0.05159
 528.26413    4.82487    0.04906
 536.26813    5.99129    0.05933
 544.27214    5.20311    0.05203
 552.27614    4.96972    0.05099
 560.28014    4.50302    0.04449
 568.28414    4.93775    0.04920
 576.28814    5.62787    0.05694
 584.29215    5.37414    0.05370
 592.29615    5.46132    0.05485
 600.30015    4.54004    0.04599
 608.30415    4.93798    0.05000
 616.30815    4.53674    0.04517
 624.31216    3.66622    0.03674
 632.31616    3.65572    0.03646
 640.32016    4.73404    0.04719
 648.32416    3.64262    0.03674
 656.32816    4.15328    0.04179
 664.33217    4.45314    0.04472
 672.33617    5.56219    0.05549
 680.34017    4.76582    0.04854
 688.34417    5.84304    0.05822
 696.34817    7.40252    0.07379
 704.35218    6.94561    0.07001
 712.35618    6.64752    0.06745
 720.36018    6.51659    0.06558
 728.36418    7.00147    0.06886
 736.36818    6.27649    0.06375
 744.37219    6.48686    0.06340
 752.37619    6.55803    0.06527
 760.38019    7.06495    0.06903
 768.38419    6.81497    0.06826
 776.38819    6.64263    0.06726
 784.39220    6.49576    0.06513
 792.39620    6.28763    0.06180
 800.40020    6.62318    0.06530
 808.40420    6.49280    0.06466
 816.40820    6.58578    0.06614
 824.41221    5.27422    0.05265
 832.41621    4.92033    0.04840
 840.42021    4.73413    0.04754
 848.42421    5.15668    0.05151
 856.42821    5.20163    0.05220
 864.43222    4.44014    0.04380
 872.43622    5.06280    0.05047
 880.44022    5.04546    0.05078
 888.44422    4.92533    0.04932
 896.44822    4.85363    0.04884
 904.45223    5.16421    0.05256
 912.45623    4.97120    0.04990
 920.46023    4.44909    0.04401
 928.46423    3.92413    0.03876
 936.46823    4.14156    0.04168
 944.47224    3.78775    0.03764
 952.47624    3.42498    0.03380
 960.48024    4.11209    0.04083
 968.48424    4.66958    0.04712
 976.48824    4.29785    0.04233
 984.49225    3.77635    0.03835
 992.49625    4.02521    0.04020
1000.50025    3.96340    0.03966
1008.50425    3.85021    0.03809
1016.50825    3.78963    0.03832
1024.51226    4.59332    0.04581
1032.51626    4.84215    0.04793
1040.52026    5.66317    0.05605
1048.52426    4.77642    0.04844
1056.52826    5.28196    0.05222
1064.53227    5.09143    0.05049
1072.53627    4.88520    0.04944
1080.54027    5.63134    0.05701
1088.54427    5.93755    0.05919
1096.54827    5.80566    0.05900
1104.55228    6.59189    0.06442
1112.55628    5.70518    0.05673
1120.56028    4.71879    0.04748
1128.56428    4.60941    0.04593
1136.56828    5.33997    0.05341
1144.57229    5.75356    0.05684
1152.57629    5.41447    0.05394
1160.58029    6.31151    0.06206
1168.58429    5.69910    0.05669
1176.58829    6.18119    0.06132
1184.59230    6.63251    0.06630
